,article_id,comment_number,comment_content,comment_author,comment_timestamp
116,254070,116842,كالعادة كل المغاربة يعرفونه ولا احد يستطيع التخلص منه أو التقليل منه . إنه أخطر من جميع الأمراض التي عرفها الإنسانية . عندما نتخلص منه فسيكون المغرب من أرقى الدولة في جميع المجالات. ولا كن اصحاب هذه الحرفة الواطية الهمجية المقززة ينعمون بالحماية والحصانة من اي متابعة لان مركز القرار حتى هو مشارك .,عابر سبيل,2020-09-16 07:31:52+01:00
117,254070,116852,التنفيذ التنفيد وليس سن القوانين .عندى حكم منذ 8 سنين ويطلب منى ان افتش على عنوان المحكوم عليه وان يكون فى منزله واعلم العون الفضائى بان السيد موجود وادا حصل بينهما تفاهم تاخر التنفيد وهكدا تسير الامور,مهاجر,2020-09-16 09:39:43+01:00
118,254070,116861,محاربة الفساد يحتاج قبل كل شيء إلى إصلاح المنظومة التربوية و إلى الإرادة السياسية و إلى ديمقراطية حقيقية.,محمد المصباحي,2020-09-16 11:44:05+01:00
119,254168,116876,للنهوض بالمنضومة الصحية يجب توظيف الممرضين بجميع فئاتهم فعدد العاطلين يندى له الجبين. فبعد تكوينهم ل 3 سنوات هاهم يتفرجون في المسلسلات   عوض ان يقدموا خدمة لهدا الوطن فيجب توظيف الجميع في هده الظرفية التي تمر بها بلادنا,احمد الزوين,2020-09-16 17:30:45+01:00
120,254187,116882,حزب التجمع الوطني للأشرار.,MOHA,2020-09-16 20:18:49+01:00
121,254207,116881,"ces gens là ne sont aucunement des marocains, ils sont soit des alg mali, sou, maur, nous on ne les accepte pas chez nous. apr;s tout temps que ces voyous ont nidifié  en Algérie, et veulent avoir le droit de s’appeler marocains, non messieurs, qu’ils aillent en Mauritanie .",grouch,2020-09-16 19:38:17+01:00
122,254220,116884,الوحدات الصحية والمستشفيات الحضرية في بعض الأحياء السكنية الشعبية في مدينة الدارالبيضاء على سبيل المثال أقفلت أبوابها كما تم إبعاد الكثير منها على الساكنة، ناهيك عن انعدام التطبيب والعلاج بها لقلة الإمكانيات أو بساطتها حتى عندما كانت مفتوحة تستقبل بعض الحالات البسيطة كذلك…فكيف يمكن القول بأن هناك تجربة يمكن الاستفادة منها وأين الأجهزة والملايين التي ستوفر بها وأين ستستغل أصلا؟؟؟ كأننا نصيح ونصرخ في واد لاحد ولانهاية له !!!,جمال بدر الدين.,2020-09-16 22:20:25+01:00
123,254220,116898,حنا كلنا مغاربة وراء جلالة الملك محمد السادس نصره الله.المغرب واحد من طنجة الغالية إلى الكويرة العزيزة.لا فرق بين هذا وذاك. خيانة الوطن إثم لا يغتفر.,عين الحق.,2020-09-17 07:53:31+01:00
124,254239,116895,القانون واضح التراجع عن الاستقالة يكون ممكنا داخل أجل خمسة عشر يوما خارجها يبقى بيد من قدمت له,عبدالخالق,2020-09-17 06:30:56+01:00
125,254291,116921,حان الوقت لتطبيق حكم الإعدام في حق هؤلاء المجرمين,سعيد,2020-09-17 13:37:13+01:00
126,252527,115888,الا أمن في البيضاء هذه الحادثة في الشهرين الآخرين قد تكررت في حي مولاي رشيد وحي سدي معروف عين الشق تجزئة الخير فهل من مجيب المواطن يقوم بعمل الأمن والدولة.,يوسف,2020-09-07 11:48:24+01:00
127,252517,115946,رجل طلب من شيخ نصيحة فقال له اياك ان يشتكيك عبد الى الله,rabatage,2020-09-07 19:26:52+01:00
128,252567,115923,الكلاخ المبين…  حوارات دون المستوى.سولو شي مثقف يعطيكم الرأي و الرأي الآخر.,ارابيسك,2020-09-07 16:25:46+01:00
129,252584,115976,يجب فرض غرامة على من لا يتبرع ب خمس لترات من الدم مقدارها 300 درهم,عزيز,2020-09-08 00:15:40+01:00
130,252669,116016,طيروني لمغاربا شحال قدك من ستغفر الله يا البايت بلا عشا الناس عطات لملاير باش يخرجو من هدا الازما المغاربا الي دول العالم الثالث كايهضرو,الدليمي,2020-09-08 12:55:53+01:00
131,252723,116050,سنة بيضاء هي الحل في ظل هذه المصيبة.لكن المصيبة الاكبر هي ان هذا الاجراء لن يتخذ حتى توافق عليه الدولة الام فرنسا.,Moha,2020-09-08 20:49:17+01:00
132,252872,116148,اترك الاجهزة المعنية تقوم بواجبها,غير معروف,2020-09-09 20:41:24+01:00
133,253133,116275,يديروها البراهش و مساخط الوالدين ويطيحو في الوالدين,بنت البلاد,2020-09-11 14:16:28+01:00
134,253287,116287,Bravo,كمال,2020-09-11 17:07:33+01:00
135,253287,116314,اتساءل لمادا لم يتم القبض على زوجة ارهابي تمارة بما انها على علم بوجود تلك المحجوزات في شقتهما,ولد حميدو,2020-09-11 23:48:34+01:00
136,253294,116290,أين هي التفاصيل الجديدة حول الشخص الذي ظهر في الصورة ؟,مغربي ساكن فالمغرب,2020-09-11 18:20:12+01:00
137,253294,116291,Faites parler la vidéo.,عبد الكريم,2020-09-11 18:28:36+01:00
138,253294,116298,لا حول ولا قوة الا بالله، الضرب بيد من حديد على المختطفين,بلادي,2020-09-11 19:38:03+01:00
139,253361,116775,"سلام عليكم اختي, نفس الاعراض كانت عند الأخت ديالي لأكترمن 4 سنوات واحارو فيها الاطباء في المغرب والمانيا. حتى شوحدين قالو راه السحور وراها مسكونة. وكانة كتصرخ بزاف و الاطباء يقولو مكاين عندها والو, ودكشي غير نفسي. حتى واحد المرة جات سيارة الإسعاف وداتها وكانت غدي تموت: لقو السبب هي المسرنة الزايدة .",كربم,2020-09-15 10:09:30+01:00
140,253418,116374,هادا مخاصوش الإعدام خاصو الإبداع في التعذيب حتى يذوق عذاب الدنيا قبل الآخرة. وفين وصلنا بشاخ… لاحول ولا قوة الا بالله.,Said,2020-09-12 12:47:44+01:00
141,253418,116377,سيتحرك محللون للبحث عن دوافع هذا الجرم وتكرار الكلام الفارغ التربية الفقر…. لكن الحقيقة ان الاجرام سلوك فطري لدى البعض رغم وجود محيط وتربية سليمة والاعدام لهذه الفئة هو الحل ما يصرف عليهم في السجن يعطى لمواطن محتاج وكفى من البحث عن الدرائع الفارغة حادثة هابيل وقابيل دليل على فطرية الاجرام لدى البعض وهؤلاء يبقون مجرمين مهما تمت تربيتهم والحل هو الاعدام ليستريح منهم المجتمع.,متتبع,2020-09-12 13:09:32+01:00
142,253418,116400,الإعدام قليل فحقو يقطعوه طرف طرف وديك الأطراف تطلب السماح ومنسمحلوش,غير معروف,2020-09-12 16:34:33+01:00
143,253418,116401,يقول الله عز و جل خالق الكون كله و عالم أسراره و اجهاره و غيبياته ” و لكم في القصاص حياة يا اولي الالباب ” . عندما يموت الضمير و الانسانية تبقى قساوة العقوبة هي الحل الوحيد لضمان عدم تكرار الأفعال الإجرامية اللانسانية.  و جريمة قتل عدنان هي جريمة غير إنسانية تستوجب عقاب من جنس العمل يعني عقابا غير إنسانيا كذلك. الإعدام و أمام الملاء ليكون عبرة لغيره يا اولي الالباب .,الحسن,2020-09-12 16:44:21+01:00
144,253778,116725,كاري كاري قلب جهة اخرى و شري راحتك و كرامتك حسن من هذا الدل والشوهة,كاري بالعز,2020-09-14 22:29:13+01:00
145,253868,116804,لم لا نرى انزالا أمنيا مصحوبا بالكاميرات لتحييد والقضاء على هذا الرعب والارهاب الواقعي؟,متسائل,2020-09-15 18:30:12+01:00
146,254213,116886,وا فينكم يا وزاراة الصحة علاش موجودة  هد الوزارة غير باش تعالج بحال هد المرضئ بالمجان و المواطن المغربي تيخلص الضرائيب ومن حقو العلاج اللي تيتخلصو بيها الاطباء والممرضين وووووفي الخير لا شفقئ ولا رحمة وفين  هم الاطباء الاحرار اللي كانو الله ارحمك يا الدكتور عبد المجيد بوزوبع الضمير  والانسانية اما الاطباء ديال هد الزمان غير التجارة في الصحة الناس والمصحات الخصوصية اللي فيها غير الجزارة المريض ادخل برجليه ويخرجه محمول حسبي الله ونعمة الوكيل مع هد الحكومة الفاشلة اللي فيها غير بلا بلا بلا.,faty اسبانيا,2020-09-16 22:31:44+01:00
147,253227,116259,اسألوا من فجر لبنان!!,ملاحظ عابر سبيل,2020-09-11 11:03:09+01:00
148,253227,116299,نفس السيناريو للبنان,القذارة,2020-09-11 19:41:15+01:00
149,253319,116300,خبر جميل سئمنا سماع الاخبار الكئيبة. نتمنى ان يحدو بلدنا نفس الخطوات ويستفيد من كعكة الاقتصاد مع اسرائيل و فلسطين.,مواطن,2020-09-11 20:22:23+01:00
